"SEXO";"EDAD";"ESTC";"NIVELEST";"SIT_LAB";"TIP_JOR";"ACTIV";"OCUPACION1";"OCUPACION2";"ING_HOG";"TIP_H";"TOT_MH";"TOTAL10_15";"TOT_MEN16";"TOT_MAY74";"TOT_16_64_T";"TOT_16_64_NT";"TOT_16_24_E";"INTEFOR1";"INTEFOR2";"SERV14_1";"SERV14_2";"SERV14_3";"SERV14_4";"SERV14_5";"SERV14_6";"SERV15_1";"SERV15_2";"SERV15_3";"SERV15_4";"SERV15_5";"SERV15_6";"SERV16_1";"SERV16_2";"SERV16_3";"SERV16_4";"SERV17_1";"SERV17_2";"SERV17_3";"ALMINT";"SERV18_1";"SERV18_2";"SERV18_3";"COMPRAS";"ULT_COM";"PROD1";"PROD2";"PROD3";"PROD4";"PROD5";"PROD6";"PROD7";"PROD8";"PROD9";"PROD10";"PROD11";"PROD12";"PROD13";"PROD14";"PROD15";"PROD16";"VENDPRIV";"VENDEDOR1";"VENDEDOR2";"VENDEDOR3";"VENDEDOR4";"NCOMPRAS";"VCOMPRAS";"NCOMPRAS_cont";"VCOMPRAS_cont"
1;47;2;7;1;1;6;6;6;2;4;4;2;2;0;2;0;0;1;1;1;1;6;1;1;1;6;6;6;1;6;6;6;6;1;6;6;1;6;6;1;6;1;1;1;6;6;1;6;6;6;1;6;6;6;6;6;6;6;6;6;6;1;1;1;1;2;3;3;187
1;47;1;7;1;1;2;6;6;5;4;4;1;2;0;2;0;0;1;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;6;6;1;6;6;6;6;6;1;1;1;1;6;1;6;6;1;2;2;6;6;6;6;6;2;6;6;1;1;1;6;3;3;10;228
1;36;1;2;1;1;2;1;6;3;4;3;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;6;1;1;6;6;1;1;1;6;6;1;1;1;6;6;6;1;1;6;1;6;6;6;6;6;6;1;1;6;1;6;6;1;6;6;1;6;6;6;2;3;5;201
1;68;2;2;6;NA;NA;NA;NA;2;3;2;0;0;0;1;0;0;1;1;6;1;6;1;1;1;6;6;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;76;3;3;6;NA;NA;NA;NA;2;5;3;0;0;1;1;1;0;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;61;5;7;0;NA;NA;NA;NA;6;1;1;0;0;0;0;1;0;1;1;6;6;1;1;6;1;6;6;1;1;6;6;1;6;6;6;6;1;1;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;89;3;1;6;NA;NA;NA;NA;1;1;1;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;47;2;3;1;1;1;1;6;2;4;6;2;4;0;1;1;0;1;6;1;1;1;1;1;1;1;6;6;1;6;6;1;6;1;1;6;1;1;1;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;48;1;7;1;1;10;6;6;6;1;1;0;0;0;1;0;0;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;41;2;7;4;NA;NA;NA;NA;3;4;4;0;2;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;6;6;1;1;1;1;6;1;1;1;1;1;1;1;6;6;6;6;1;6;6;6;6;2;6;6;1;2;1;6;6;6;4;5;14;568
6;82;3;1;6;NA;NA;NA;NA;6;2;2;0;0;1;1;0;0;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;60;1;2;6;NA;NA;NA;NA;6;5;2;0;0;0;1;1;0;1;1;6;1;1;1;1;6;1;1;1;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;20;1;3;0;NA;NA;NA;NA;6;4;4;0;0;0;0;4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;1;1;6;1;6;1;6;1;1;1;2;6;6;6;6;6;6;2;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA
6;83;3;1;6;NA;NA;NA;NA;1;1;1;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;59;2;1;2;1;1;1;6;2;5;5;0;0;0;1;4;0;1;1;6;1;6;1;1;6;1;6;6;1;6;6;1;1;6;6;6;6;6;1;6;6;6;1;2;6;6;6;6;6;6;6;2;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA
6;69;3;0;6;NA;NA;NA;NA;1;5;2;0;0;0;1;0;0;1;1;6;1;6;1;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;51;5;5;1;1;2;6;6;3;2;2;0;1;0;1;0;0;1;1;1;1;1;1;1;1;6;1;1;1;6;6;1;1;6;6;6;1;6;6;6;6;6;1;1;1;6;1;1;6;2;1;6;6;6;1;1;1;6;6;6;1;1;6;6;6;4;5;14;688
1;75;2;1;9;NA;NA;NA;NA;6;2;2;0;0;2;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;66;1;6;6;NA;NA;NA;NA;4;1;1;0;0;0;0;0;0;1;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;45;1;7;1;1;4;6;6;6;1;1;0;0;0;1;0;0;1;1;1;1;6;1;1;1;1;1;1;1;6;6;1;1;6;6;6;1;1;1;6;6;6;1;2;2;6;6;6;6;6;6;2;2;6;2;6;2;6;6;2;6;NA;NA;NA;NA;NA;NA;NA;NA
1;71;2;2;6;NA;NA;NA;NA;2;5;2;0;0;0;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;55;5;7;3;1;10;6;6;6;1;1;0;0;0;1;0;0;6;1;1;1;6;1;1;1;6;6;6;1;6;6;1;6;6;6;1;1;6;6;6;6;6;1;2;2;2;6;6;6;6;6;2;6;6;6;6;2;6;6;6;2;NA;NA;NA;NA;NA;NA;NA;NA
6;28;1;2;1;1;4;6;6;2;2;2;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;6;6;6;1;1;2;2;1;6;6;6;2;6;6;6;1;6;2;2;6;6;6;1;6;1;6;1;3;1;197
1;17;1;2;5;NA;NA;NA;NA;6;4;5;1;2;0;1;2;1;1;6;6;1;1;1;1;1;1;1;1;1;1;1;6;6;6;6;6;6;6;6;6;6;6;1;2;6;6;6;6;6;6;6;2;6;6;6;6;6;6;6;6;2;NA;NA;NA;NA;NA;NA;NA;NA
6;67;2;2;9;NA;NA;NA;NA;3;3;2;0;0;0;0;0;0;1;1;6;6;6;1;6;6;6;6;6;6;6;6;6;6;1;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;63;2;0;6;NA;NA;NA;NA;2;2;2;0;0;0;0;1;0;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;70;2;3;6;NA;NA;NA;NA;4;3;2;0;0;0;0;0;0;1;1;1;1;1;1;1;1;6;1;1;6;1;6;1;6;6;1;6;1;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;36;1;2;2;2;9;6;6;2;2;2;0;1;0;1;0;0;6;1;1;6;1;1;1;1;1;6;6;1;6;6;1;6;6;6;1;1;1;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;31;1;6;4;NA;NA;NA;NA;1;1;1;0;0;0;0;1;0;1;1;1;6;6;1;1;1;1;1;1;1;1;6;6;6;6;6;6;1;6;6;1;1;1;1;1;6;6;6;6;6;6;6;6;1;6;2;6;6;6;6;2;1;1;6;6;6;1;2;2;78
1;67;4;6;6;NA;NA;NA;NA;6;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;6;1;6;6;1;1;1;6;6;1;1;1;1;1;6;1;1;6;6;6;2;6;6;6;1;2;1;6;2;6;6;6;2;6;1;1;1;6;2;7;5;1095
1;45;2;5;1;1;4;6;6;2;3;2;0;0;0;1;1;0;1;1;1;1;6;1;1;1;1;1;1;6;6;6;6;6;6;6;1;1;6;1;1;1;1;1;1;6;6;6;1;6;6;6;1;1;6;6;6;6;6;6;6;6;1;6;6;6;2;4;4;357
6;72;2;1;9;NA;NA;NA;NA;2;3;2;0;0;0;0;0;0;1;1;6;1;6;1;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;84;4;0;9;NA;NA;NA;NA;1;2;2;0;0;1;0;1;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;75;2;1;9;NA;NA;NA;NA;2;3;2;0;0;2;0;0;0;1;1;1;1;1;1;1;6;1;1;6;6;6;6;1;1;1;6;1;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;73;2;2;6;NA;NA;NA;NA;1;3;2;0;0;0;0;0;0;6;1;6;6;6;1;1;1;1;1;1;1;1;1;1;1;1;1;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;32;1;7;1;2;8;6;6;3;5;2;0;0;0;2;0;0;1;6;1;1;1;1;1;1;1;1;1;1;1;6;1;6;6;6;6;1;6;6;6;6;6;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;81;3;6;6;NA;NA;NA;NA;2;1;1;0;0;1;0;0;0;6;1;6;6;6;1;1;1;1;6;6;1;6;6;1;6;6;6;6;6;1;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;32;1;2;1;1;4;1;6;2;1;1;0;0;0;1;0;0;1;6;1;6;1;1;1;6;1;6;6;1;6;6;1;1;1;1;6;6;1;6;6;6;6;1;1;2;6;6;2;6;6;6;6;2;6;1;1;6;1;6;6;6;1;1;6;6;3;3;10;136
1;23;1;3;5;NA;NA;NA;NA;3;4;3;0;0;0;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;6;6;6;6;2;1;1;1;1;1;6;1;1;1;1;1;1;4;7;22;1069
1;46;2;7;4;NA;NA;NA;NA;2;4;4;2;2;0;1;1;0;1;6;1;1;1;1;1;1;1;6;6;1;1;6;1;1;6;6;1;1;1;6;6;1;6;1;1;1;1;6;6;6;6;1;6;2;6;6;6;6;6;6;1;6;1;1;6;6;2;3;4;222
6;44;1;7;1;2;9;6;6;6;2;2;0;0;1;1;0;0;1;1;1;1;6;1;1;1;1;6;1;1;6;6;1;6;6;6;6;6;6;6;1;1;6;1;2;2;6;6;2;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA
1;81;2;1;6;NA;NA;NA;NA;1;3;2;0;0;2;0;0;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;67;3;3;6;NA;NA;NA;NA;2;5;2;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;6;1;1;6;6;1;1;1;1;6;1;1;1;1;1;6;4;4;11;449
6;44;2;3;4;NA;NA;NA;NA;6;4;3;1;1;0;1;1;0;1;1;6;1;6;6;6;6;1;6;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;75;2;2;9;NA;NA;NA;NA;2;3;2;0;0;2;0;0;0;1;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;37;2;5;3;2;9;6;6;6;4;3;0;1;0;2;0;0;1;1;1;6;1;1;1;1;1;6;6;1;6;6;1;6;6;6;6;1;1;1;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;47;2;2;1;2;9;6;6;2;4;4;0;0;0;2;2;2;1;1;1;1;1;1;1;1;1;6;1;1;6;6;1;1;6;6;1;1;1;6;6;6;6;1;1;6;6;6;6;6;6;6;6;1;6;1;6;6;6;6;1;6;1;1;6;6;2;2;5;91
6;30;1;7;1;1;2;6;6;2;3;2;0;0;0;2;0;0;1;1;1;1;1;1;1;6;1;6;1;6;1;6;6;1;6;6;6;1;6;1;1;1;1;1;1;6;6;6;1;6;6;6;6;6;6;6;1;6;6;6;6;1;1;1;1;6;1;1;2;35
1;56;2;3;7;NA;NA;NA;NA;2;3;2;0;0;0;0;2;0;1;1;1;1;6;1;6;6;1;6;6;6;1;6;6;6;6;6;6;6;6;1;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;71;2;6;3;1;9;6;6;6;3;2;0;0;0;0;0;0;1;1;1;6;6;6;1;1;1;6;6;6;1;6;6;1;6;6;6;6;6;6;1;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;72;2;2;6;NA;NA;NA;NA;3;3;2;0;0;1;0;0;0;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;39;2;5;1;1;2;6;6;5;2;4;0;2;0;2;0;0;1;1;1;1;1;1;1;1;1;6;1;1;6;6;6;6;6;6;6;1;1;1;1;1;6;1;1;6;6;6;6;6;6;6;6;1;6;6;6;6;6;6;6;1;1;1;1;6;2;1;4;8
1;83;2;1;6;NA;NA;NA;NA;1;3;2;0;0;2;0;0;0;6;1;6;6;6;1;1;1;6;6;6;1;1;6;1;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;68;2;3;6;NA;NA;NA;NA;1;3;2;0;0;0;0;1;0;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;75;2;0;6;NA;NA;NA;NA;1;2;2;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;42;2;7;1;1;9;6;6;4;4;4;1;2;0;2;0;0;6;1;1;1;6;1;1;1;6;6;1;6;6;6;1;1;6;1;1;1;6;1;1;1;6;1;1;1;1;6;2;6;6;1;6;6;6;2;1;2;6;6;6;2;1;6;6;1;4;1;17;45
1;46;2;6;1;1;3;6;6;3;4;4;0;2;0;1;1;0;1;1;1;1;6;1;1;1;1;6;1;1;6;6;1;6;6;6;6;6;6;6;6;1;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;50;2;7;1;1;2;1;6;6;4;4;1;1;0;1;2;1;1;1;1;1;6;1;1;1;1;6;6;1;1;6;6;6;6;6;6;6;6;1;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;42;1;5;1;2;10;6;1;4;3;2;0;0;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;6;6;6;6;6;6;6;1;1;1;1;1;6;1;1;1;6;6;6;6;6;6;6;1;1;1;1;6;6;6;6;6;1;1;1;6;4;4;18;385
6;24;1;6;5;NA;NA;NA;NA;2;2;3;0;0;0;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;6;6;1;1;1;1;6;1;1;1;1;1;1;1;1;1;1;6;1;6;6;6;1;6;1;1;1;1;6;6;6;6;1;6;1;1;2;3;4;184
1;52;2;3;1;1;6;6;6;3;4;3;0;0;0;2;1;0;1;1;1;1;1;1;1;1;1;6;6;1;6;6;1;6;6;6;6;1;6;6;6;6;6;1;1;1;1;6;6;6;6;6;1;6;6;6;6;6;6;6;6;6;1;6;6;6;1;1;2;25
6;87;3;0;9;NA;NA;NA;NA;6;1;1;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;63;2;7;4;NA;NA;NA;NA;4;4;3;0;0;0;1;1;0;1;1;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;49;2;3;3;1;5;6;1;4;4;7;2;3;0;1;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;6;6;6;6;1;1;1;6;1;1;1;1;2;6;6;1;6;6;6;1;1;6;1;1;6;1;6;6;6;1;1;6;6;2;4;3;473
6;91;2;1;9;NA;NA;NA;NA;3;2;2;0;0;1;0;0;0;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;68;2;2;6;NA;NA;NA;NA;3;3;2;0;0;0;1;0;0;1;1;6;6;6;1;6;1;6;6;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;60;1;6;1;1;4;6;6;3;1;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;6;6;1;6;6;6;6;1;6;1;6;6;6;1;1;6;6;6;6;6;6;6;6;6;2;6;1;1;6;6;6;1;1;1;6;6;2;6;3;916
1;89;3;1;6;NA;NA;NA;NA;2;2;2;0;0;1;0;1;0;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;34;2;5;1;1;5;6;1;3;4;3;0;1;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;6;6;6;1;1;1;6;1;6;1;1;1;6;1;1;1;2;2;6;6;6;6;1;6;6;6;6;6;6;2;2;6;1;6;1;1;1;1;1;43
6;20;1;3;5;NA;NA;NA;NA;6;2;3;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;6;1;6;6;6;6;1;6;6;6;6;6;1;1;1;1;6;6;6;6;6;2;6;6;1;6;1;6;6;2;6;1;1;1;6;3;1;9;9
6;74;3;0;6;NA;NA;NA;NA;1;1;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;54;2;5;1;1;2;6;6;5;3;2;0;0;0;2;0;0;1;1;1;1;6;1;1;1;1;1;6;1;6;6;1;6;6;6;6;1;6;1;1;1;6;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;1;1;6;6;6;1;3;2;173
1;29;3;1;2;2;2;1;6;1;2;2;0;0;0;2;0;0;1;1;6;1;1;1;1;1;6;1;1;6;6;6;1;1;6;1;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;43;1;2;4;NA;NA;NA;NA;1;1;1;0;0;0;0;1;0;6;1;1;6;6;1;6;6;6;6;6;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;49;5;2;0;NA;NA;NA;NA;3;1;1;0;0;0;0;1;0;1;6;1;1;1;1;1;1;1;6;1;1;6;6;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;6;1;6;6;6;1;1;6;6;1;1;1;1;1;6;1;1;1;6;1;3;1;198
6;40;1;6;0;NA;NA;NA;NA;2;2;2;0;1;0;0;1;0;1;1;1;1;1;1;1;1;6;1;1;1;6;6;1;6;1;1;6;1;6;1;6;6;6;1;1;6;6;2;6;6;6;6;2;6;6;6;6;6;6;6;6;6;NA;NA;NA;NA;4;4;15;483
6;49;2;6;1;1;9;6;6;6;4;3;1;1;0;1;1;0;1;1;1;1;6;1;1;1;6;6;6;6;6;6;1;1;6;6;6;6;6;1;1;1;1;1;1;1;2;6;6;6;6;2;6;6;6;6;6;6;6;6;6;6;1;6;6;6;1;2;1;89
1;38;1;3;7;NA;NA;NA;NA;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;1;6;6;1;1;6;6;6;6;1;1;6;6;6;1;6;6;6;1;6;6;6;6;6;6;6;6;6;1;6;6;6;1;2;1;72
1;20;2;1;4;NA;NA;NA;NA;1;4;4;0;0;0;0;4;0;1;6;1;1;1;1;1;1;1;6;1;1;1;6;1;1;1;6;6;1;1;1;6;1;1;1;1;2;2;2;2;2;6;1;1;1;6;6;6;6;6;6;2;1;1;1;1;6;2;3;3;134
1;62;1;1;6;NA;NA;NA;NA;6;5;3;0;0;1;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;45;2;2;3;1;4;6;6;3;4;3;0;0;0;1;2;1;6;1;6;1;6;1;1;1;1;1;1;1;6;6;6;6;6;6;1;6;1;6;6;1;6;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;54;2;3;9;NA;NA;NA;NA;4;4;3;0;0;0;1;2;1;1;1;1;1;1;1;1;1;1;6;6;6;6;6;1;6;6;6;6;6;6;6;1;1;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;1;6;6;6;6;1;6;6;6;1;3;2;122
